Link,Author Keywords,EID
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036013036&doi=10.1006%2fjmla.2002.2864&partnerID=40&md5=0bc8817262495aa6075d79bda4b68278",,2-s2.0-0036013036
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002626121&doi=10.1016%2f0010-0285%2873%2990004-2&partnerID=40&md5=d3dde615b0b8463f670774408fe3dc7a",,2-s2.0-0002626121
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149612939&partnerID=40&md5=dadc5248d0d4dd492b35212e3a10c5c8",,2-s2.0-85149612939
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052218929&doi=10.1177%2f0278364911406761&partnerID=40&md5=d9f359bdb18ee628bf166a690524f409","Motion planning; Optimal path planning; Random geometric graphs; Sampling-based algorithms",2-s2.0-80052218929
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-49349136235&doi=10.1016%2f0165-0114%2878%2990031-3&partnerID=40&md5=435804f696ed57c97cf370f5aa93ac29",,2-s2.0-49349136235
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002296389&doi=10.1016%2fS0165-0114%2897%2900377-1&partnerID=40&md5=2d8c742b533d0a8faa37efd2d0b56dca","Linguistic variables; MCDM; TOPSIS; Triangular fuzzy number",2-s2.0-0002296389
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0013326060&doi=10.3233%2fIDA-1997-1302&partnerID=40&md5=b331a5ef44a2459e284c37f4b21e0bb9","Classification; Feature selection; Framework",2-s2.0-0013326060
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944327605&doi=10.1016%2fj.knosys.2015.07.006&partnerID=40&md5=28f250c550d9dca2105b71f1503ab4e7","Constrained optimization; Meta-heuristic; Optimization; Population-based algorithm; Stochastic optimization",2-s2.0-84944327605
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022045868&doi=10.1145%2f3149.214121&partnerID=40&md5=a571007ec0c0a9b7ecea7b8efb041073","Agreement problem; asynchronous system; Byzantine Generals problem; commit problem; consensus problem; distributed computing; fault tolerance; impossibility proof; reliability",2-s2.0-0022045868
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001334287&doi=10.1016%2f0165-0114%2889%2990205-4&partnerID=40&md5=47f9bb029fc54229fb6c1195eed3372d","Fuzzy set; interval valued fuzzy set; interval valued intuitionistic fuzzy set; intuitionistic fuzzy set; modal operator",2-s2.0-0001334287
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-2842560201&doi=10.1016%2f0004-3702%2871%2990010-5&partnerID=40&md5=65f33112e8e2c2c4e2d74b39d84e56b4","heuristic search; Problem solving; robot planning; theorem proving",2-s2.0-2842560201
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025957717&doi=10.1016%2f0004-3702%2891%2990053-M&partnerID=40&md5=e89e58bc5778d636cc61dcbeaed2248c",,2-s2.0-0025957717
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33244468369&doi=10.1007%2fs11263-005-3848-x&partnerID=40&md5=7a0cc471aaee78b1cc95a65e95ff4cc9","Affine region detectors; Invariant image description; Local features; Performance evaluation",2-s2.0-33244468369
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0942266514&doi=10.1023%2fB%3aMACH.0000008084.60811.49&partnerID=40&md5=90218bacdf95389eec2ad351fe1bf33d","Novelty detection; One-class classification; Outlier detection; Support vector classifier; Support vector data description",2-s2.0-0942266514
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-56349089205&doi=10.1109%2fIJCNN.2008.4633969&partnerID=40&md5=2d7d30d215fc7a7378a0e4e2aa8d4a50",,2-s2.0-56349089205
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974743850&doi=10.3233%2fIFS-1994-2306&partnerID=40&md5=a301510e6b735330b6d00fe6bb038c09",,2-s2.0-84974743850
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025416905&doi=10.1177%2f027836499000900206&partnerID=40&md5=66d90683ed3600270612073b1877eb23",,2-s2.0-0025416905
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-49149147322&doi=10.1016%2f0004-3702%2880%2990014-4&partnerID=40&md5=365916daecf10fecd15d2962e6ffe371",,2-s2.0-49149147322
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032073263&doi=10.1016%2fs0004-3702%2898%2900023-x&partnerID=40&md5=6867b4d6a449f6eb029a3910dc6910a0","Partially observable Markov decision processes; Planning; Uncertainty",2-s2.0-0032073263
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947681316&doi=10.1016%2fj.patcog.2006.12.019&partnerID=40&md5=b74c8e4b97a75ab90277a8f038bed7f3","Functional genomics; K-nearest neighbor; Lazy learning; Machine learning; Multi-label learning; Natural scene classification; Text categorization",2-s2.0-33947681316
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030166318&doi=10.1017%2fs0269888900007797&partnerID=40&md5=f0d2d404b4f55ec797e58d3f0a39127d",,2-s2.0-0030166318
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031710709&doi=10.1016%2fj.patcog.2017.10.013&partnerID=40&md5=cf1de9b93d49d477cf45bed19cc7692e","Convolutional neural network; Deep learning",2-s2.0-85031710709
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-49649138413&doi=10.1016%2f0010-0285%2872%2990016-3&partnerID=40&md5=01f644e788be37f7ff62b73180e57a32",,2-s2.0-49649138413
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111089218&doi=10.1109%2fROBOT.2009.5152473&partnerID=40&md5=d2055d64075f0ef3e4a96d163d2cc611",,2-s2.0-85111089218
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249761849&doi=10.1023%2fA%3a1022623210503&partnerID=40&md5=174a9f00fa2775b69fb64640e5684137","Bayesian networks; Dirichlet; heuristic search; learning; likelihood equivalence; maximum branching",2-s2.0-34249761849
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84966800432&doi=10.1145%2f2827872&partnerID=40&md5=6126ab958a2246b90f5056dcc34a150d","Datasets; Movielens; Ratings; Recommendations",2-s2.0-84966800432
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0242592090&doi=10.1016%2fS0364-0213%2887%2980026-5&partnerID=40&md5=4abf39972e58cd48a9785659512e3801",,2-s2.0-0242592090
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028547556&doi=10.1016%2f0167-8655%2894%2990127-9&partnerID=40&md5=82144637c884a03096694fbd5b391869","Feature ordering; Feature selection; Pattern recognition; Search methods",2-s2.0-0028547556
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092733644&partnerID=40&md5=df1a6dc84cf71b099f2476907f7c8e17","Attentionbased models; Deep learning; Multi-task learning; Natural language processing; Transfer learning",2-s2.0-85092733644
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-46549093655&doi=10.1016%2f0165-0114%2885%2990090-9&partnerID=40&md5=6803ac3c3661a4b9eefc81615a39cef2","Decision making; Multicriteria analysis",2-s2.0-46549093655
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-55649087772&doi=10.1016%2fj.jml.2007.11.007&partnerID=40&md5=2363d58832d421602798d05600603dbf","Arcsine-square-root transformation; Categorical data analysis; Logistic regression; Mixed logit models",2-s2.0-55649087772
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031334221&doi=10.1016%2fs0004-3702%2897%2900063-5&partnerID=40&md5=d7502602e42c16322d11b3ac9e0f279c","Machine learning; Relevant examples; Relevant features",2-s2.0-0031334221
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031269184&doi=10.1023%2fa%3a1007413511361&partnerID=40&md5=2b550333d5ba06553cbc482d9da59484","Induction with attribute dependences; Naive Bayesian classifier; Optimal classification; Simple Bayesian classifier; Zero-one loss",2-s2.0-0031269184
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033281701&doi=10.1023%2fA%3a1007614523901&partnerID=40&md5=0054c28e3f1cc9274926a408bbd6e242",,2-s2.0-0033281701
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-39749186006&doi=10.1007%2fs11263-007-0090-8&partnerID=40&md5=bd25c00449762918cf28cd5719c25c88","Annotation tool; Database; Object detection; Object recognition",2-s2.0-39749186006
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033726628&partnerID=40&md5=d0e81bdde9014034e56f4e0c852f9251",,2-s2.0-0033726628
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020843523&doi=10.1016%2fS0165-0114%2883%2980082-7&partnerID=40&md5=6ee97b1ce9f080d70e556e9f92d3c197","Fuzzy arithmetic; Fuzzy numbers; Multi-criteria decision analysis",2-s2.0-0020843523
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84918983692&doi=10.1145%2f321250.321253&partnerID=40&md5=d4200b4034ad075741fa4a4cb2643aca",,2-s2.0-84918983692
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-7544223741&doi=10.1023%2fB%3aAIRE.0000045502.10941.a9&partnerID=40&md5=ee9ecb3da3681d79873b6615fb79dbd2","Anomaly; Detection; Deviation; Noise; Novelty; Outlier; Recognition",2-s2.0-7544223741
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877575207&doi=10.1016%2fj.knosys.2013.03.012&partnerID=40&md5=72a5c66929ff53ac2703ac67a4f06b0a","Cold-start; Collaborative filtering; Evaluation metrics; Hybrid; Internet of things; Prediction; Recommendation; Recommender systems; Similarity measures; Social",2-s2.0-84877575207
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893574327&doi=10.1145%2f227683.227684&partnerID=40&md5=3b26830e493b80f858842fe2e6a22473","Approximation algorithms; convex optimization; randomized algorithms; satisfiability",2-s2.0-84893574327
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1542285823&doi=10.1023%2fB%3aVISI.0000011205.11775.fd&partnerID=40&md5=c71025ec81e6fb470001a39da8135f4d","A unifying framework; Additive vs. compositional algorithms; Efficiency; Forwards vs. inverse algorithms; Gauss-Newton; Image alignment; Levenberg-Marquardt; Lucas-Kanade; Newton; Steepest descent; The inverse compositional algorithm",2-s2.0-1542285823
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0141990695&doi=10.1023%2fA%3a1025667309714&partnerID=40&md5=ee433fe74ddf762317be64c1360db5a1","Attribute evaluation; Classification; Feature selection; Regression; Relief algorithm",2-s2.0-0141990695
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1642469977&doi=10.1016%2fS0165-0114%2897%2900077-8&partnerID=40&md5=7113e5b480da68023746f5381ece8966","Approximate reasoning; Fuzzy information granulation; Fuzzy logic",2-s2.0-1642469977
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900510076&partnerID=40&md5=cb44b0e2e470456711ed9869b2910416","Data-adaptive representations; Non-negative matrix factorization; Sparseness",2-s2.0-84900510076
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-24944451092&doi=10.1007%2fs11263-005-1838-7&partnerID=40&md5=dda9af92f17f3dfbd34b54461c12004a","Interest points; Matching; Scale selection; Scale-space; Video interpretation",2-s2.0-24944451092
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919773193&partnerID=40&md5=6b1e8cfd7ac3bb58f29d135e2e150ba5","Bayesian classifiers; Classification; Decision trees; Discriminant analysis; Ensembles; Generalized linear models; Logistic and multinomial regression; Multiple adaptive regression splines; Nearest-neighbors; Neural networks; Partial least squares and principal component regression; Random forest; Rule-based classifiers; Support vector machine; UCI data base",2-s2.0-84919773193
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859477054&partnerID=40&md5=f97ffe4fcf56556ac7c5f2822d03a841","Hypothesis testing; Integral probability metric; Kernel methods; Schema matching; Two-sample test; Uniform convergence bounds",2-s2.0-84859477054
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146422424&doi=10.1016%2fB978-1-55860-247-2.50037-1&partnerID=40&md5=22ca4b18fcd7fcdb0153ec6fcb300f0c",,2-s2.0-85146422424
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036891794&doi=10.1023%2fA%3a1020874308076&partnerID=40&md5=d311665147fedd5752ee16e8eb0169aa","Active contours; Curvature; Denoising; Edge detection; Energy minimization; Image segmentation; Level sets; Multi-phase motion; PDE's",2-s2.0-0036891794
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023329093&doi=10.1016%2f0004-3702%2887%2990062-2&partnerID=40&md5=4a5b1e6d2c6172bfd8a84ada6f268bf9",,2-s2.0-0023329093
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0003109533&doi=10.1016%2f0010-0285%2887%2990002-8&partnerID=40&md5=a10874a2d1703d7d2754f87d781775be",,2-s2.0-0003109533
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248953462&doi=10.1016%2f0010-0285%2874%2990015-2&partnerID=40&md5=fb174ee442e774f50f49c188d863c997",,2-s2.0-34248953462
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001578518&doi=10.1016%2fS0364-0213%2885%2980012-4&partnerID=40&md5=e25f2c182c272196f3fe362b7ab6d13f",,2-s2.0-0001578518
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0015960104&doi=10.1145%2f321796.321811&partnerID=40&md5=41416fcbc1e97349c36a98678e6dfbd1",,2-s2.0-0015960104
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349425850&partnerID=40&md5=3b9ed83735dca3d815b55520fd5e11d3","Bayesian networks; Kernel clustering, C++; Kernel-methods; Rvm; Svm",2-s2.0-70349425850
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033886806&doi=10.1023%2fa%3a1007692713085&partnerID=40&md5=6ffb0d5d43d99cd20a6c75f9e31ae029",,2-s2.0-0033886806
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845536164&doi=10.3233%2fida-2002-6504&partnerID=40&md5=e2db040f8eb94d77fdecfc8b1c8071bd","C5.0; class imbalances; concept learning; misclassification costs; Multi-Layer Perceptrons; re-sampling; Support Vector Machines",2-s2.0-33845536164
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026644930&doi=10.1016%2f0165-0114%2892%2990113-I&partnerID=40&md5=95c154080260c2d805bbbce89204cad4","continuous piecewise-polynomial membership function; Control theory; fuzzy block diagrams; fuzzy control systems; Lyapunov's direct method; model-based controller; stability analysis",2-s2.0-0026644930
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035327156&doi=10.1177%2f02783640122067453&partnerID=40&md5=7a8ff1d804af6a37e3f13e28c7026251","Algorithms; Collision avoidance; Motion planning; Non-holonomic planning; Trajectory planning",2-s2.0-0035327156
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026943737&doi=10.1007%2fBF00129684&partnerID=40&md5=263accba3e99aa9b8fd43ad918c1edea",,2-s2.0-0026943737
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78149290542&doi=10.1109%2fCEC.2007.4425083&partnerID=40&md5=08d4de3994a464b64f2de7884ac78761",,2-s2.0-78149290542
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34247644569&doi=10.1007%2fs11263-006-0002-3&partnerID=40&md5=b0050946d9d569a1e8968e9407ccab5c","Multi-image matching; Recognition; Stitching",2-s2.0-34247644569
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061188595&doi=10.1145%2f3298981&partnerID=40&md5=cee66750e6e1153bbf8913f9b83e2362","Federated learning; GDPR; transfer learning",2-s2.0-85061188595
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034250160&doi=10.1023%2fA%3a1007607513941&partnerID=40&md5=5b3386988a4ffb151b4dfb75f1008b14",,2-s2.0-0034250160
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-45449126257&doi=10.1016%2f0165-0114%2888%2990113-3&partnerID=40&md5=197a9c65228de1671d30ead753963891","Fuzzy model; Identification of fuzzy model; Structure identification",2-s2.0-45449126257
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011596790&doi=10.1007%2fs11263-016-0981-7&partnerID=40&md5=2238cae3a9184b301853fa16f0714cb1","Attributes; Computer vision; Crowdsourcing; Dataset; Image; Knowledge; Language; Objects; Question answering; Relationships; Scene graph",2-s2.0-85011596790
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032108328&doi=10.1145%2f285055.285059&partnerID=40&md5=81b121639dd685b49946c9fcf9e1d913","Algorithms; Approximation ratio; F.2.2 [analysis of algorithms and problem complexity]: nonnumerical algorithms and problems-computations on discrete structures; Performance; Set cover; Theory",2-s2.0-0032108328
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-65749118363&doi=10.1561%2f2200000001&partnerID=40&md5=af955fbaf32fce06a117134a1f1621f5",,2-s2.0-65749118363
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036487280&doi=10.1016%2fS0031-3203%2802%2900060-2&partnerID=40&md5=989e4eb2f62dcabc9e54d98c68e61357","Clustering; Data mining; Global optimatization; k-d Trees; k-Means algorithm",2-s2.0-0036487280
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951507118&doi=10.1023%2fA%3a1022602019183&partnerID=40&md5=08850f8bfc37c161e7ae8e01dc87e889",,2-s2.0-84951507118
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-27344433526&doi=10.1613%2fjair.1523&partnerID=40&md5=a0327137767c5aeb7158440451e29250",,2-s2.0-27344433526
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033225865&doi=10.1023%2fA%3a1007665907178&partnerID=40&md5=bb95b81bd1e7dc0f00137e001edd381f",,2-s2.0-0033225865
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-76749107542&partnerID=40&md5=04dec04e50e8d6bb18d7cd74768793fd","Basis pursuit; Dictionary learning; Matrix factorization; Nonnegative matrix factorization; Online learning; Sparse coding; Sparse principal component analysis; Stochastic approximations; Stochastic optimization",2-s2.0-76749107542
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149481343&doi=10.1007%2fs11263-008-0152-6&partnerID=40&md5=8d7f43801139694c585ff9860d12ea3e","Absolute orientation; Perspective-n-Point; Pose estimation",2-s2.0-58149481343
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036161011&doi=10.1023%2fA%3a1012450327387&partnerID=40&md5=8541888417de9fd2ba5a164807e18ed4","Feature selection; Gradient descent; Kernel selection; Leave-one-out procedure; Support vector machines",2-s2.0-0036161011
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901687683&partnerID=40&md5=ba03611ce1e40c08cfe86f7b440a9441","Adaptive Monte Carlo; Bayesian inference; Dual averaging; Hamiltonian Monte Carlo; Markov chain Monte Carlo",2-s2.0-84901687683
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030649484&doi=10.1016%2fs0004-3702%2896%2900034-3&partnerID=40&md5=200c115f7b6774dd297fc9566e2d3a6f","Drug design; Machine learning; Structure-activity relationships",2-s2.0-0030649484
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876811202&partnerID=40&md5=4ce3319fe7495ab49d17fc47402117d2","Applications; Automated indexing; Controlled vocabulary indexing; Effectiveness measures; Evaluation; Feature selection; K-NN; Methodology; Multiclass; Multilabel; Nearest neighbor; News articles; Operational systems; Rocchio; SCut; SCutFBR; Support vector machines; SVMs; Term weighting; Test collection; Text classification; Thresholding",2-s2.0-84876811202
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022571705&doi=10.1016%2f0010-0285%2886%2990015-0&partnerID=40&md5=b4361c26ac149acefdabc51c62ca7153",,2-s2.0-0022571705
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034818212&doi=10.1023%2fA%3a1007617005950&partnerID=40&md5=f7024eb5630ad6f1a48826bdb1ba35b1",,2-s2.0-0034818212
