Link,Author Keywords,EID
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649882324&doi=10.1109%2fTEVC.2010.2046667&partnerID=40&md5=b1fbf61673f81eed2eb9a2e4f8ded68c","Clustering; dynamic optimization problem (DOP); local search; multiswarm; particle swarm optimization",2-s2.0-78649882324
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-73349116544&doi=10.1371%2fjournal.pcbi.1000532&partnerID=40&md5=827be13d3704fb32f8b3b373d2863def",,2-s2.0-73349116544
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-67049098922&doi=10.1371%2fjournal.pcbi.1000385&partnerID=40&md5=09de2793050df1f15fa43489a5777914",,2-s2.0-67049098922
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745617710&doi=10.1089%2fcmb.2006.13.1028&partnerID=40&md5=7b3fe3e935aac42f28430821a90480f0","DNA database searching; Sequence masking",2-s2.0-33745617710
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0347763609&doi=10.1109%2fTEVC.2003.819265&partnerID=40&md5=e4cdb358396fbfb31ce6ebd46ed10246","Data mining (DM); Data reduction; Evolutionary algorithms (EAs); Instance selection; Knowledge discovery",2-s2.0-0347763609
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-17344387190&doi=10.1007%2fs004660000204&partnerID=40&md5=75b776eae7c8ab47342d770afcb881fd",,2-s2.0-17344387190
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106426109&partnerID=40&md5=8dddf9dd1bc6d7389587549161bff0e8",,2-s2.0-85106426109
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041323218&doi=10.1109%2fTEVC.2016.2623803&partnerID=40&md5=0bc23775671f54d3ee44222d97082fcd","Ant colony system (ACS); cloud computing; virtual machine placement (VMP)",2-s2.0-85041323218
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880800567&doi=10.1371%2fjournal.pcbi.1003153&partnerID=40&md5=eb9213105dfa33b34726b41d68e5ad8a",,2-s2.0-84880800567
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-63549114783&doi=10.1371%2fjournal.pcbi.1000302&partnerID=40&md5=f5379567667d25e4db91b2bcb69c8bb1",,2-s2.0-63549114783
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33847279933&doi=10.1007%2fs00466-006-0067-4&partnerID=40&md5=357d4dff323ad119ad720bfde3bee4ef","Cohesive models; Cracks; Dynamic fracture; Extended element-gree Galerkin method (XEFG)",2-s2.0-33847279933
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947651163&doi=10.1109%2fTC.2006.13&partnerID=40&md5=52e8db2d1d065aabf2301d7f16567864","Distributed event detection; Energy-efficiency; Fault tolerance; Sensor fusion; Wireless sensor networks",2-s2.0-33947651163
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037624711&doi=10.1109%2fTPDS.2003.1189583&partnerID=40&md5=24446f59c276fa2be8db994ea179ba5d","Gossip-based probabilistic multicast; Group communication; Membership; Random graphs; Reliability; Scalability",2-s2.0-0037624711
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025140141&doi=10.1007%2fBF02459568&partnerID=40&md5=40a488521c85b7edbfb08eeceab0e4b3",,2-s2.0-0025140141
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0018569774&doi=10.1007%2fBF02462380&partnerID=40&md5=7ac9f66cd1353d57fa4e3fe003718d5d",,2-s2.0-0018569774
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-51649205391&doi=10.1007%2fBF02476440&partnerID=40&md5=ac7926f0639f97fe4b6b4971196c4568",,2-s2.0-51649205391
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-60449097203&doi=10.1109%2fTPDS.2008.105&partnerID=40&md5=36c7875cd0684be623d1f064a734f70d","Irregular parallelism; OpenMP; Parallel programming; Task parallelism",2-s2.0-60449097203
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033021344&doi=10.1006%2fbulm.1999.0102&partnerID=40&md5=f295f1b35e7aa658feaadd6a07306ebb",,2-s2.0-0033021344
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016567534&doi=10.1109%2fT-C.1975.224110&partnerID=40&md5=23060ac8f78925a23631cc80307f1998",,2-s2.0-0016567534
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875973063&doi=10.1371%2fjournal.pcbi.1002980&partnerID=40&md5=d89ddba11c391dc81feb212bf37c9482",,2-s2.0-84875973063
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-48249151183&doi=10.1371%2fjournal.pcbi.1000029&partnerID=40&md5=4c31ac5ea0821d0c6341c58d3df1eb72",,2-s2.0-48249151183
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036948613&partnerID=40&md5=4c2c1780e19b8af624ab7326ccc96d28",,2-s2.0-0036948613
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946905548&doi=10.1109%2fTC.2015.2409857&partnerID=40&md5=481699cebe4ccef3a75d0a17eeffb089","Cloud computing; Genetic algorithms; Green computing; Memory management; Microprocessors; Phase change materials; Random access memory",2-s2.0-84946905548
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952542985&doi=10.1109%2fPAAP.2010.65&partnerID=40&md5=58e01a419c0d5c4540982589bff7d127","Cloud computing; Genetic algorithm; Load balancing; Scheduling strategy; Virtual machine resources",2-s2.0-79952542985
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-38949157324&partnerID=40&md5=a74b8138611f5ed276db6052c7ec5fe1",,2-s2.0-38949157324
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024106885&doi=10.1109%2f12.8704&partnerID=40&md5=ccb5ff5eb87bf550f37f2fcbe0511af3","allocation; Distributed systems; load balancing; resource; scheduling; task assignment; task scheduling",2-s2.0-0024106885
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-7544245726&doi=10.1007%2fBF02187683&partnerID=40&md5=b507012ed6b9acfa200b5cbeb0eea0b7",,2-s2.0-7544245726
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877769295&doi=10.1109%2fTPDS.2012.285&partnerID=40&md5=4e78cd505ea1aa0ec16b3d38d127c1e3","cloud service; personalization; Quality-of-service; ranking prediction",2-s2.0-84877769295
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78651419159&doi=10.1007%2fs10915-010-9408-8&partnerID=40&md5=865e0c8f6fbd9c31ade47ad34ab0b5f8","ℓ 1 minimization; Bregman iteration; Inexact Uzawa methods; Proximal point iteration; Saddle point",2-s2.0-78651419159
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053262331&partnerID=40&md5=75295375818a6a5de646859a64d3736c",,2-s2.0-80053262331
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036467593&doi=10.1016%2fS0898-1221%2801%2900293-0&partnerID=40&md5=fcfc46a2e2b1dde4bf90137e38441e6a","BEM; Boundary knot method; Dual reciprocity method; Method of fundamental solution; Nonsingular general solution; Radial basis function",2-s2.0-0036467593
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029484915&doi=10.1007%2fBF00356476&partnerID=40&md5=ce81acaef3cd94b7540f2f4fe8772260",,2-s2.0-0029484915
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033370770&doi=10.1089%2fcmb.2017.0096&partnerID=40&md5=8be5b8bc2d4a9ecdbcbd331507124cc8","Cutting of primer sequences; Next generation sequencing; Trimming reads",2-s2.0-85033370770
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011556826&doi=10.1109%2fTEVC.2016.2587808&partnerID=40&md5=6e9f61d28b40837f5c4341f077b222ff","Convergence and diversity; decomposition; evolutionary algorithm; Many-objective optimization",2-s2.0-85011556826
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-19344378044&doi=10.1049%2fip-cdt%3a20045086&partnerID=40&md5=2d0d8527b72e07e3e7e2235b294cc69c",,2-s2.0-19344378044
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031995322&doi=10.1016%2fS0898-1221%2897%2900282-4&partnerID=40&md5=89c302daf58caeda5061e1bf55968ac5","Cloud generator; Compatibility cloud; Linguistic atom; Uncertainty modeling; Virtual cloud",2-s2.0-0031995322
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-58849146227&doi=10.1007%2fs10208-007-9011-z&partnerID=40&md5=af2c71298390dbc747500c7165911b78","Compressed sensing; Dimensionality reduction; Johnson-Lindenstrauss lemma; Manifold learning; Manifolds; Random projections; Sparsity",2-s2.0-58849146227
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033782304&doi=10.1006%2fbulm.1999.0155&partnerID=40&md5=1c25f00a40ebda703cd7a02fe8567a16",,2-s2.0-0033782304
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025566530&doi=10.1145%2f91556.91622&partnerID=40&md5=a5e38bf01030a679226294526778addf",,2-s2.0-0025566530
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030557678&doi=10.1016%2fj.camwa.2017.09.013&partnerID=40&md5=dd03832fab462b0854c6af7f01ff9bcf","Hirota bilinear form; Kinks; Lumps; Solitons",2-s2.0-85030557678
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924370843&doi=10.1371%2fjournal.pcbi.1004085&partnerID=40&md5=8f77c88b9d837974bce6dbb54e424351",,2-s2.0-84924370843
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-24144433474&doi=10.1109%2fTEVC.2005.846817&partnerID=40&md5=d0d5212eaa54cf62341d9a03d04c9eb9","Constrained optimization; Constraint handling; Genetic algorithm (GA); Hyperheuristic",2-s2.0-24144433474
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029230309&doi=10.1109%2f12.368008&partnerID=40&md5=0c6612bfd85e47a61042714a1a22ef19",,2-s2.0-0029230309
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062013833&doi=10.18653%2fv1%2fp18-2023&partnerID=40&md5=f82561023ebbb3157cb601c7f36fff11",,2-s2.0-85062013833
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097069081&partnerID=40&md5=0646d3e675c0861db6b0f42f5f9ef17e",,2-s2.0-85097069081
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895745240&doi=10.1371%2fjournal.pcbi.1003394&partnerID=40&md5=a770f0e2038c60557970c01aa2885e39",,2-s2.0-84895745240
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870950267&doi=10.1109%2fTPDS.2012.98&partnerID=40&md5=8350f3789eb9c26caffc2ca3661b34fb","network operations; security; Traffic classification",2-s2.0-84870950267
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-67149144879&doi=10.1109%2fTEVC.2008.924428&partnerID=40&md5=f3886eab138f032eeca0a518c122b05a","Adaptive estimation; Elitism; Genetic algorithms; Nonlinear estimation; Optimization",2-s2.0-67149144879
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-40249108903&doi=10.1109%2fTEVC.2007.902851&partnerID=40&md5=cf915b61fb5c260ecd176712144b69d1","Constrained optimization; Evolutionary strategy (ES); Multiobjective optimization; Trade off model",2-s2.0-40249108903
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33746594608&doi=10.1007%2fs11538-005-9037-9&partnerID=40&md5=1f115bc01c6a72dcefe0f524f17133d6","Direct Lyapunov method; Endemic equilibrium state; Global stability; Lyapunov function; Nonlinear incidence",2-s2.0-33746594608
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037187833&doi=10.1016%2fs0167-9473%2801%2900046-9&partnerID=40&md5=48b83fd8414b898cf5dddf94fd01ffd9",,2-s2.0-0037187833
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0039468436&doi=10.1016%2f0196-6774%2885%2990033-1&partnerID=40&md5=2856964c8bae08de2475b3aa606ea9dd",,2-s2.0-0039468436
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000386785&doi=10.1016%2f0196-6774%2885%2990023-9&partnerID=40&md5=48be0eb154bb5c1f75690cac9fd8b161",,2-s2.0-0000386785
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056728970&doi=10.1109%2fTPDS.2018.2881735&partnerID=40&md5=b821a402e2a526404557732242ea16ba","blockchain; crowdsourcing; Decentralized framework; smart contract",2-s2.0-85056728970
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041316333&doi=10.1109%2fTEVC.2016.2622301&partnerID=40&md5=6e89f2e07db54b471161f195d22e2811","Computational cost; Kriging; model management; multiobjective optimization; reference vectors; surrogate-assisted evolutionary algorithms (SAEAs)",2-s2.0-85041316333
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030192918&doi=10.1007%2fs004660050142&partnerID=40&md5=f2c63631ff80a93c7d6f4a83a54f1ced",,2-s2.0-0030192918
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000108833&doi=10.1016%2f0196-6774%2880%2990015-2&partnerID=40&md5=a8c98460500e4b09c0a56644e77f7ab7",,2-s2.0-0000108833
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048533047&partnerID=40&md5=b29cd879764a3f9f6a897d56d6020b52",,2-s2.0-85048533047
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-39449099786&doi=10.1007%2fs11222-007-9046-7&partnerID=40&md5=d558df795be28df5a3bdfe1472f7878e","Mixture models; Random graphs; Variational method",2-s2.0-39449099786
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750351856&doi=10.1016%2fj.csda.2006.04.029&partnerID=40&md5=8305f160bca9a56870faa3cfc304175d","Fuzzy logic; Generalized constraint-based computation; Natural language computation; Precisiation; Statistics",2-s2.0-33750351856
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0742287001&doi=10.1089%2f106652703322756113&partnerID=40&md5=1a243393768cd5fd7af14f9263a91bd8","Detection; Homology; Pairwise sequence comparison; Support vector machines",2-s2.0-0742287001
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001852170&doi=10.1006%2fjagm.1995.0805&partnerID=40&md5=6a8bfcbd0eb06b526801d45be2298957",,2-s2.0-0001852170
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000487641&doi=10.1016%2f0898-1221%2895%2900022-Q&partnerID=40&md5=43dc25a58a2645e886044d3849bb6f51","Adomian's polynomials; Decompisition methods; Nonlinear functional equations; Series solutions",2-s2.0-0000487641
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926030513&doi=10.3115%2fv1%2fd14-1006&partnerID=40&md5=2f6175d96c90b146f3b986cf3370859d",,2-s2.0-84926030513
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79953656304&doi=10.1371%2fjournal.pcbi.1002012&partnerID=40&md5=ee80c423cd4d339300c3e805a94b5147",,2-s2.0-79953656304
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78049240050&doi=10.1371%2fjournal.pcbi.1000844&partnerID=40&md5=820c2c286d0e1431033c49adbf6a962e",,2-s2.0-78049240050
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872201395&partnerID=40&md5=a24abd5e869fae8a1445f45c56b69fd4",,2-s2.0-84872201395
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035304656&doi=10.1109%2f4235.918430&partnerID=40&md5=0bd09122b4e9a2761fb3d70cd25d0098","Cultural selection; Evolution; Grammar induction; Iterated learning; Language",2-s2.0-0035304656
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030353548&doi=10.1006%2fjagm.1996.0046&partnerID=40&md5=cb1bd5913c1d8922519bcd38998ef75c",,2-s2.0-0030353548
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022108239&doi=10.1109%2fTC.1985.1676616&partnerID=40&md5=07665f523ce2bdd88ea5d4f774e29d4a",,2-s2.0-0022108239
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040005905&partnerID=40&md5=dceb38cd5b09935dc91129ac3d219ba0",,2-s2.0-85040005905
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-68249144628&doi=10.1371%2fjournal.pcbi.1000423&partnerID=40&md5=7d14bcccb2564a98887f4b14805fad9d",,2-s2.0-68249144628
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-55649098572&doi=10.1016%2fj.camwa.2008.07.013&partnerID=40&md5=309855cd856a16921a5a52dadae3e80c","Decision partition; Fuzzy soft set; Normal parameter reduction; Parameter important degree; Soft set",2-s2.0-55649098572
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0041696122&doi=10.1023%2fA%3a1013164120801&partnerID=40&md5=07c6836d5f1cf4dfa1ed71f48643482f","Gibbs sampler; Independence sampler; Metropolis-Hastings; Reversible jump",2-s2.0-0041696122
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002602593&doi=10.1007%2fBF01201998&partnerID=40&md5=d757e8d121c970eaa3e195e793f152ad","Cobham; Polynomial Time; Recursion theory; Subject classifications: 68Q15, 03D20, 68Q05",2-s2.0-0002602593
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071577100&doi=10.1093%2fimaiai%2fiau005&partnerID=40&md5=53aed7ab8b5d9253ca088ba4f46da0c8","1 minimization; Compressed sensing; Conic geometry; Convex optimization; Integral geometry; Morphological component analysis; Nuclear norm minimization; Phase transitions; Rank-sparsity decomposition",2-s2.0-85071577100
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959521601&doi=10.1016%2fj.camwa.2011.05.016&partnerID=40&md5=e7937eb37713d0b2eaccf72d773fced5","Soft closed sets; Soft Hausdorff space; Soft limit point; Soft open sets; Soft sets; Soft topology",2-s2.0-79959521601
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951143292&doi=10.1007%2fs10915-009-9320-2&partnerID=40&md5=659d4865a427ad268f14a36de6d48a7d","Deconvolution; Inverse problem; Nonlocal methods; Tomography; Variational model",2-s2.0-77951143292
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019532794&doi=10.1109%2fTC.1981.6312176&partnerID=40&md5=289ede2d80ff567f4a41a9e5769abd78",,2-s2.0-0019532794
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878189119&partnerID=40&md5=8bf9d11ecef441b9db790ecf127bbaf4",,2-s2.0-84878189119
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052270048&doi=10.1016%2fj.camwa.2011.07.024&partnerID=40&md5=cf3611677c407e3858a10c09d535cdd8","Caputo derivative; Fractional differential equations; Operational matrix; Shifted Chebyshev polynomials; Spectral method",2-s2.0-80052270048
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-46249122938&doi=10.1371%2fjournal.pcbi.1000091&partnerID=40&md5=739e2353c4dd8bf62714b18dafba61fb",,2-s2.0-46249122938
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33751415854&doi=10.1371%2fjournal.pcbi.0020155&partnerID=40&md5=fb6e08be559373857794b942e1a857af",,2-s2.0-33751415854
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028508211&doi=10.1049%2fip-cdt%3a19941293&partnerID=40&md5=0b356c71667ad0f8827159bd19a59e40",,2-s2.0-0028508211
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34748864359&doi=10.1016%2f0196-6774%2885%2990021-5&partnerID=40&md5=74d63d660f3a2c47d2391032b60d7413",,2-s2.0-34748864359
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016521521&doi=10.1109%2fT-C.1975.224279&partnerID=40&md5=462a2976501f9c1b91cd5f618576284c","General combinational networks; input probability; output probability; probability; test generation",2-s2.0-0016521521
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016127071&doi=10.1109%2fT-C.1974.223827&partnerID=40&md5=782752fd657b43ae0bbef04ed2f27d5e","Discriminant functions; generation of prototypes; minimal spanning tree algorithm; nearest neighbor classifiers; pattern recognition; piecewise linear classifiers; recognition rates; test sets; training sets",2-s2.0-0016127071
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875998970&doi=10.1371%2fjournal.pcbi.1002970&partnerID=40&md5=43ca5801892ae6fda1a6eea0ac507b54",,2-s2.0-84875998970
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953349655&doi=10.1371%2fjournal.pcbi.1000758&partnerID=40&md5=adb199101d872af46fcef16203df5897",,2-s2.0-77953349655
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-69949101897&doi=10.1007%2fs007910050003&partnerID=40&md5=ec049f9e38ae36a7f1e8bf85c25f71d3",,2-s2.0-69949101897
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946026274&doi=10.1371%2fjournal.pcbi.1004513&partnerID=40&md5=b7e32f189f8fd3f3f57b9cacb2bbda61",,2-s2.0-84946026274
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646921786&doi=10.1016%2fj.csda.2005.07.015&partnerID=40&md5=3aba45e460ee154b02fe15dba9c1dd07","Fractional polynomials; Function selection; Multivariable model building; Programs",2-s2.0-33646921786
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0015803919&doi=10.1016%2f0097-3165%2873%2990031-9&partnerID=40&md5=87cedd698755ab4c7c83f7b728112d69",,2-s2.0-0015803919
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052859562&doi=10.1109%2fTEVC.2018.2869001&partnerID=40&md5=6295db98c3de34309e31a3af0cd56490","Data science; data-driven optimization; evolutionary algorithms (EAs); machine learning; model management; surrogate",2-s2.0-85052859562
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975828278&doi=10.1371%2fjournal.pcbi.1004842&partnerID=40&md5=b7c6b8b7d91def138eff45c52e305e3d",,2-s2.0-84975828278
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862796933&doi=10.1109%2fTEVC.2010.2093582&partnerID=40&md5=56c963667a06a93dfe6698def4a2f47b","Constrained optimization problems; constraint-handling technique; differential evolution; multiobjective optimization",2-s2.0-84862796933
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34648846751&doi=10.1109%2fTPDS.2007.1070&partnerID=40&md5=19dd0ea8b579ba47b49825d920115755","Data gathering; Load balancing; SenCar; Wireless sensor networks",2-s2.0-34648846751
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33749347406&doi=10.1371%2fjournal.pcbi.0020122&partnerID=40&md5=ff081904a16aab92a17487a4f505fc9f",,2-s2.0-33749347406
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037936616&doi=10.1109%2fTEVC.2003.810755&partnerID=40&md5=3de631ce559dc7c20e3932e457be1e3c","Convergence; Diversity maintenance; Elitist multiobjective evolutionary algorithms; Nondominated solutions archive",2-s2.0-0037936616
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036808476&doi=10.1109%2fTC.2002.1039840&partnerID=40&md5=d82f33ddf2c4542fb389b2c4c23942c8","Continuous queries; Moving objects; Query indexing; Spatio-temporal indexing",2-s2.0-0036808476
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905255871&partnerID=40&md5=47ca98161b9c2c8c6fbd1a4e0ea2f68b",,2-s2.0-84905255871
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-67650119309&doi=10.1109%2fTEVC.2008.2009032&partnerID=40&md5=68ea48a9fbcc61422db53a733ce11074","Constraint handling; Evolutionary multiobjective optimization; Genetic algorithm",2-s2.0-67650119309
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-17444406687&doi=10.1007%2fs00454-004-1124-4&partnerID=40&md5=ec3dced1dad72d5ad9fbbf4db143943a",,2-s2.0-17444406687
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036108622&doi=10.1089%2f10665270252935566&partnerID=40&md5=2cd9e6e0638b54739364a90a940ce77e","Cribbs sampling; Gene expression; Microarray; Motif finding; Regulatory elements",2-s2.0-0036108622
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032166239&doi=10.1109%2f71.722221&partnerID=40&md5=0fbcd6790ecb0b12ec7371891e0310a3","Algorithms; Distributed systems; Duplication-based scheduling; Multiprocessors; Parallel scheduling; Task graphs",2-s2.0-0032166239
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031248377&doi=10.1109%2f71.629486&partnerID=40&md5=b76044d313cb0d698fc9b460e6c28f59","Broadcasting; Computer architecture; Hexagonal tessellation; Interconnection topology; Mesh-connected computer; Routing",2-s2.0-0031248377
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029345012&doi=10.1109%2f12.392844&partnerID=40&md5=4954805aa3184f9be0dddedd97e16e80","Adaptive routing; block faults; deadlocks; fault-tolerant routing; mesh networks; multicomputer networks; performance evaluation; wormhole routing",2-s2.0-0029345012
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029256045&doi=10.1109%2f12.364536&partnerID=40&md5=08f43357d385c5f911f4ef18e43bb56d",,2-s2.0-0029256045
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-44949266653&doi=10.1006%2fjctb.1993.1027&partnerID=40&md5=fc7afb216fe04a894a93a65336d9f728",,2-s2.0-44949266653
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072739531&doi=10.1016%2fj.csda.2019.106839&partnerID=40&md5=be9189b0666f572e55a2a41b988b7b26","Benchmark; Feature selection; Filter methods; High-dimensional data",2-s2.0-85072739531
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248674898&doi=10.1109%2fTPDS.2007.70606&partnerID=40&md5=0ed42a5803d64f405f393d4cb4f97657","Backfilling; Dynamic prediction correction; EASY; EASY++; History-based predictions; Parallel job scheduling; Performance metrics; Runtime estimates; SJBF; System-generated predictions",2-s2.0-34248674898
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0017480535&doi=10.1109%2fTC.1977.1674849&partnerID=40&md5=1c06131827f405bedd2234f1a55844ed","Adaptively generated -features; Kolmogorov-Smirnoff distance; nonparametric classification; recursive partitioning",2-s2.0-0017480535
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0015011520&doi=10.1109%2fT-C.1971.223208&partnerID=40&md5=4c660b9bb34480621c7e67d32d7e3afa","Data reduction; dimensionality reduction; interactive systems; intrinsic dimensionality; Karhunen-Loève expansion; multivariant data analysis; principal component; stochastic processes",2-s2.0-0015011520
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115408628&partnerID=40&md5=475c259c3206dfa8e5563cdd105977c5",,2-s2.0-85115408628
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063102561&doi=10.18653%2fv1%2fp18-1249&partnerID=40&md5=9b668e28762566625258a452e2f19b4c",,2-s2.0-85063102561
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032441410&doi=10.1109%2fTC.2017.2709742&partnerID=40&md5=5ed8167da63da6301c571cd155ea5e1b","backbone networks; core networks; deep learning; network traffic control; routing; Software defined routers",2-s2.0-85032441410
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963808596&doi=10.1109%2fTEVC.2015.2455812&partnerID=40&md5=cb62d844080819b9c8f998da37914cb4","cooperative co-evolution; Interacting variables; problem decomposition",2-s2.0-84963808596
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962109552&doi=10.1109%2fTEVC.2015.2429314&partnerID=40&md5=ad227dc0bc384771a6acb380d2171d9a","evolutionary design; genetic programming; hyper-heuristic; scheduling",2-s2.0-84962109552
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053426905&partnerID=40&md5=76bd741fcd8ca27d78699b55a4758f45",,2-s2.0-80053426905
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449877813&doi=10.1109%2fIPDPS.2009.5160911&partnerID=40&md5=f9ae825b6ed2d261d0cdbeb70cec5785",,2-s2.0-70449877813
